,Unnamed: 0,Ambient Temperatue,BearingShaftTemperature,Blade1PitchAngle,Blade2PitchAngle,Blade3PitchAngle,ControlBoxTemperature,GearboxBearingTemperature,GearboxOilTemperature,GeneratorRPM,GeneratorWinding1Temperature,GeneratorWinding2Temperature,HubTemperature,MainBoxTemperature,NacellePosition,RotorRPM,WindDirection,WindSpeed,ActivePower
93949,2019-10-14 10:10:00+00:00,32.9613183,37.3646854,2.141031795,2.451722798,2.451722798,0.0,54.3448968,56.21790970000001,1042.72965,57.7777802,57.142318700000004,35.4046598,39.638803,106.2,9.3500474,106.2,3.433854855,79.95238529
76085,2019-06-12 08:50:00+00:00,35.110194899999996,50.3274855,3.329029975,3.560125745,3.560125745,0.0,77.7642656,66.2160566,1678.41165,100.6417689,100.07090550000001,43.2278394,48.287503,329.0,15.05464535,329.0,8.878054575,1523.389257
92109,2019-10-01 15:30:00+00:00,29.627820299999996,40.3773194,0.418340055,1.126000355,1.126000355,0.0,59.9539794,53.7273649,1029.81997,58.0751004,57.2156703,39.0049487,38.625,93.5,9.23733365,93.5,4.277054805,145.0457048
95303,2019-10-23 19:50:00+00:00,24.4806925,39.0991985,-1.0372758,-0.53286284,-0.53286284,0.0,62.55732163,54.62659213,1110.8449,57.57135975,56.68185125,33.015842,34.2734375,337.25,9.95963575,337.25,6.037886492999999,411.3470893
76560,2019-06-15 16:00:00+00:00,33.9436604,54.4374422,1.20801102,1.46911047,1.46911047,0.0,79.9606053,68.1983069,1706.48149,113.15911090000002,112.6418371,46.003815,47.0,332.0,15.2935805,332.0,8.843674425,1580.569565
96620,2019-11-01 23:20:00+00:00,24.158566699999998,40.34163722,-0.543684994,-0.019365619,-0.019365619,0.0,64.90954244,57.79141329999999,1030.22056,61.9821557,61.032860899999996,33.00533256,34.74305556,174.0,9.2418723,174.0,5.051116456,282.61880110000004
89467,2019-09-13 07:10:00+00:00,32.314374199999996,49.6259527,-0.853720667,-0.44287332700000004,-0.44287332700000004,0.0,75.755154,64.8894254,1461.85571,96.0642225,95.5335585,40.003815,45.125,351.0,13.1137302,351.0,7.156759545,1046.0216189999999
71385,2019-05-10 17:30:00+00:00,37.7277398,46.590123,1.49401604,2.04009188,2.04009188,0.0,63.2156953,58.360952000000005,1030.06395,62.099552100000004,61.258084,46.003815,46.1948254,193.0,9.23396035,193.0,3.39099982,67.92321915
1397,2019-11-20 14:40:00+00:00,26.20553233,41.23671825,-0.71775415,-0.147526018,-0.147526018,0.0,64.07069963,57.461254000000004,1077.682411,63.24928211,62.31974067,34.996185,37.265625,154.0,9.664886832999999,154.0,5.427852426,360.0293863
73500,2019-05-25 10:00:00+00:00,39.31386722,41.45515878,0.760493891,1.2439300709999999,1.2439300709999999,0.0,57.82991211,59.801787,1030.5464220000001,66.84034778,65.98188089,37.49658078,44.92543233,39.25,9.233444222000001,39.25,4.049199794,126.3532898
80706,2019-07-14 11:00:00+00:00,35.2795554,48.0927096,-0.9742743640000001,-0.32548406,-0.32548406,0.0,69.9465184,61.0294777,1294.32013,79.8789446,79.11735300000001,41.0158842,47.512503,207.4,11.5967743,207.4,6.25395966,678.385634
78931,2019-07-02 03:10:00+00:00,27.955879600000003,47.97514178,10.68269725,11.06182778,11.06182778,0.0,78.95490122,66.5515363,1755.88148,116.24986090000002,115.71038490000002,40.003815,41.572590000000005,348.0,15.7431772,348.0,12.4080195,1716.48274
77051,2019-06-19 01:50:00+00:00,28.3699495,49.557139500000005,-0.883414804,-0.739399117,-0.739399117,0.0,74.9068462,63.0177958,1532.02448,93.43117240000001,93.0097087,40.7812389,40.3961716,352.0,13.72725935,352.0,7.39230465,1150.672045
70814,2019-05-06 18:20:00+00:00,35.54939612,46.7127325,-1.0540783,-0.48235950000000005,-0.48235950000000005,0.0,66.99305187,59.31379825,1171.7352,65.24021063,64.38526113,45.996185,46.07018813,244.0,10.50318275,244.0,6.069694563,525.0283826
90445,2019-09-20 02:10:00+00:00,24.3930585,42.85672067,-1.05523358,-0.568632082,-0.568632082,0.0,71.91046167,61.288743000000004,1450.45285,74.11349125,73.624481,30.98213367,33.47909433,6.0,12.9943045,6.0,7.204787238,967.0343562999999
72178,2019-05-16 05:40:00+00:00,36.110857,44.18830689999999,1.955200429,2.464694701,2.464694701,0.0,60.0591896,55.59467320000001,1048.42589,58.9127777,58.300700600000006,41.090899799999995,47.068558,349.5,9.39569295,349.5,3.856884785,99.88265675
718,2019-11-15 21:30:00+00:00,24.003077800000003,35.94484389,39.73963347,32.98587396,32.98587396,0.0,51.07511744,49.850171,90.96530759999999,48.9194109,47.9680665,30.00207344,37.56251889,164.5,0.854499707,164.5,2.612511011,-5.199531233
852,2019-11-16 19:50:00+00:00,24.31406217,40.00741109,-0.39476891299999994,-0.394790126,-0.394790126,0.0,62.94617191,56.17336217,1030.109008,62.08432975,61.137823499999996,33.96147982,34.58522727,185.0,9.23621875,185.0,5.257738722,281.47894560000003
82824,2019-07-29 04:00:00+00:00,28.382601899999997,47.8306993,9.16755117,9.31073166,9.31073166,0.0,79.6412605,67.4884216,1748.00088,111.1678131,110.6532543,38.0052593,41.362895,330.5,15.6675372,330.5,11.73745945,1718.46826
73561,2019-05-25 20:10:00+00:00,32.940680300000004,47.9491031,0.421600325,1.033270807,1.033270807,0.0,74.1617574,62.21818270000001,1618.63231,76.5386234,76.05493759999999,45.996185,44.5062508,346.25,14.505919199999997,346.25,8.024151932999999,1425.266505
1353,2019-11-20 07:20:00+00:00,28.15856156,39.6869275,-0.587980568,0.012719906000000001,0.012719906000000001,0.0,63.71630388,56.41366633,1087.684,61.66858022,60.85041111,33.99609938,39.015625,146.625,9.744235222,146.625,4.856852532,335.6965997
93278,2019-10-09 18:20:00+00:00,27.24084364,40.64666923,0.860516134,1.1831406999999998,1.1831406999999998,0.0,59.09354015,53.511265,1030.228447,56.48329387,55.64049993,38.06787146,35.42166231,142.125,9.236351393,142.125,4.371478096000001,132.0174989
96928,2019-11-04 02:40:00+00:00,27.046014000000003,36.40141629,85.00005,85.00019,85.00019,0.0,47.61570214,46.37080622,0.652154243,45.17257511,44.30920667,33.57104729,37.66071429,209.0,0.0,209.0,1.632405195,-5.0859779839999995
91118,2019-09-24 18:20:00+00:00,26.6921642,40.844277000000005,0.49086343600000004,1.1705153670000001,1.1705153670000001,0.0,63.018203099999994,56.715571600000004,1029.91466,56.1030375,55.264731299999994,36.996185,36.4875,228.0,9.2311106,228.0,4.343689775,141.91920080000003
82457,2019-07-26 14:50:00+00:00,27.63046089,48.57077438,4.506516917,5.053026589,5.053026589,0.0,80.25104,68.30667567,1757.590389,117.71466670000001,117.0659567,41.996185,40.9921875,3.0,15.761724,3.0,9.163471583,1717.0503059999999
91547,2019-09-27 17:50:00+00:00,27.8070174,39.8930342,85.00005,85.00009,85.00009,0.0,56.0829675,53.3798711,0.0,55.9170453,55.3478785,37.9979919,39.618498200000005,259.5,0.0,259.5,1.71107494,-6.20433966
80953,2019-07-16 04:10:00+00:00,29.214485800000002,46.8693882,-0.955679245,-0.437515695,-0.437515695,0.0,72.2844516,61.341992000000005,1398.76719,79.0242209,78.4955591,37.992769700000004,41.093436,347.0,12.5328629,347.0,6.695354835,886.0753109999999
71249,2019-05-09 18:50:00+00:00,34.113854499999995,48.143075,-1.0726122340000002,-0.495761027,-0.495761027,0.0,68.27871999999999,58.66246460000001,1299.0947,71.5392255,70.83911409999999,44.003815,45.0,338.0,11.64309065,338.0,6.602078695,719.2292926
846,2019-11-16 18:50:00+00:00,24.6190402,40.2869826,-0.7819904000000001,-0.7825632,-0.7825632,0.0,64.25112927,57.03117627,1055.0435929999999,64.19989907,63.2865872,34.00393727,35.07097733,175.0,9.459577533,175.0,5.434578784,357.9714537
95227,2019-10-23 07:10:00+00:00,28.877402399999998,39.2874581,-0.686520948,-0.639950945,-0.639950945,0.0,62.138993400000004,56.056128099999995,1142.3699900000001,62.5626561,61.7641179,32.8010647,39.3499973,4.0,10.244651699999999,4.0,5.631422056,462.54699220000003
625,2019-11-15 06:00:00+00:00,24.633794199999997,36.566568700000005,7.463930461,7.839485869,7.839485869,0.0,51.9788578,49.0982287,769.49472,49.813962599999996,49.1842971,31.6018816,33.54861111,160.0,6.896099813999999,160.0,4.064852411,69.40134954
